2019-06-03 10:21:48.267,2019-06-01 17:01:15.185
2019-06-03 10:21:53.328,2019-06-01 17:01:15.191
2019-06-03 10:21:58.366,2019-06-01 18:51:11.076
2019-06-03 10:22:03.426,2019-06-01 22:21:18.897
2019-06-03 10:22:08.465,2019-06-02 06:12:02.230
2019-06-03 10:22:13.514,2019-06-02 14:25:27.143
2019-06-03 10:22:23.585,2019-06-02 14:25:27.154
2019-06-03 10:22:28.626,2019-06-02 14:45:22.193
2019-06-03 10:22:33.670,2019-06-02 14:45:22.197
2019-06-03 10:22:38.677,2019-06-02 16:12:01.624
2019-06-03 10:22:43.713,2019-06-02 18:17:41.720
2019-06-03 10:22:48.773,2019-06-03 06:12:38.875
2019-06-03 10:22:53.819,2019-06-03 08:52:11.002
2019-06-03 10:22:58.866,2019-06-03 10:52:11.512
2019-06-03 10:27:04.505,2019-05-30 08:22:53.880
2019-06-03 10:27:09.519,2019-05-30 09:01:34.593
2019-06-03 10:27:14.574,2019-05-30 09:01:34.599
2019-06-03 10:27:19.615,2019-05-30 09:15:56.413
2019-06-03 10:27:24.668,2019-05-30 09:15:56.436
2019-06-03 10:27:29.740,2019-05-30 09:33:45.371
2019-06-03 10:27:39.810,2019-05-30 09:33:45.398
2019-06-03 10:27:44.851,2019-05-30 10:10:41.111
2019-06-03 10:27:49.895,2019-05-30 10:10:41.119
2019-06-03 10:27:54.935,2019-05-30 10:15:32.643
2019-06-03 10:27:59.968,2019-05-30 10:17:11.422
2019-06-03 10:28:05.017,2019-05-30 10:30:49.055
2019-06-03 10:28:10.057,2019-05-30 16:10:41.342
2019-06-03 10:28:15.101,2019-05-30 19:01:50.585
2019-06-03 10:28:20.175,2019-05-30 19:35:19.501
2019-06-03 10:28:25.215,2019-05-30 20:31:51.999
2019-06-03 10:28:30.293,2019-05-30 20:46:05.065
2019-06-03 10:28:35.309,2019-05-30 20:46:05.074
2019-06-03 10:28:40.352,2019-05-30 20:50:01.972
2019-06-03 10:28:45.397,2019-05-30 20:53:51.116
2019-06-03 10:28:50.440,2019-05-30 20:53:51.132
2019-06-03 10:28:55.485,2019-05-30 21:04:19.560
2019-06-03 10:29:05.538,2019-05-30 21:04:19.576
2019-06-03 10:29:10.572,2019-05-30 21:17:42.830
2019-06-03 10:29:15.618,2019-05-30 22:13:45.885
2019-06-03 10:29:20.650,2019-05-30 23:22:03.753
2019-06-03 10:29:25.683,2019-05-30 23:23:57.001
2019-06-03 10:29:30.734,2019-05-30 23:23:57.015
2019-06-03 10:29:35.737,2019-05-31 03:17:42.646
2019-06-03 10:29:40.805,2019-05-31 06:05:51.111
2019-06-03 10:29:45.848,2019-05-31 10:00:47.754
2019-06-03 10:29:50.925,2019-05-31 10:00:47.755
2019-06-03 10:29:55.965,2019-05-31 10:00:47.765
2019-06-03 10:30:01.006,2019-05-31 10:03:46.595
2019-06-03 10:30:06.022,2019-05-31 10:16:56.643
2019-06-03 10:30:11.074,2019-05-31 11:02:31.007
2019-06-03 10:30:16.113,2019-05-31 11:10:38.327
2019-06-03 10:30:21.165,2019-05-31 11:10:38.340
2019-06-03 10:30:26.216,2019-05-31 11:19:34.918
2019-06-03 10:30:31.264,2019-05-31 11:19:34.925
2019-06-03 10:30:36.261,2019-05-31 11:44:43.768
2019-06-03 10:30:46.338,2019-05-31 12:24:43.553
2019-06-03 10:30:51.383,2019-05-31 13:02:51.960
2019-06-03 10:30:56.433,2019-05-31 13:02:51.974
2019-06-03 10:31:01.487,2019-05-31 13:17:42.182
2019-06-03 10:31:06.515,2019-05-31 14:35:26.121
2019-06-03 10:31:11.572,2019-05-31 14:35:26.131
2019-06-03 10:31:16.612,2019-05-31 15:06:53.603
2019-06-03 10:31:21.683,2019-05-31 15:06:53.610
2019-06-03 10:31:26.719,2019-05-31 16:00:17.704
2019-06-03 10:31:36.750,2019-05-31 16:00:17.711
2019-06-03 10:31:41.788,2019-05-31 16:23:25.607
2019-06-03 10:31:46.834,2019-05-31 16:23:25.615
2019-06-03 10:31:51.874,2019-05-31 17:30:23.112
2019-06-03 10:31:56.909,2019-05-31 17:30:23.127
2019-06-03 10:32:01.954,2019-05-31 18:00:06.817
2019-06-03 10:32:06.959,2019-05-31 18:00:06.821
2019-06-03 10:32:11.998,2019-05-31 18:51:47.746
2019-06-03 10:32:17.049,2019-05-31 21:33:42.196
2019-06-03 10:32:22.079,2019-05-31 23:09:07.748
2019-06-03 10:32:27.128,2019-05-31 23:14:43.074
2019-06-03 10:32:32.186,2019-05-31 23:14:43.084
2019-06-03 10:32:37.193,2019-06-01 06:12:26.282
2019-06-03 10:32:42.253,2019-06-01 14:05:29.131
2019-06-03 10:32:47.295,2019-06-01 14:05:29.146
2019-06-03 10:32:52.344,2019-06-01 15:35:27.514
2019-06-03 10:32:57.384,2019-06-01 17:01:15.185
2019-06-03 10:33:02.432,2019-06-01 17:01:15.191
2019-06-03 10:33:07.443,2019-06-01 18:51:11.076
2019-06-03 10:33:12.480,2019-06-01 22:21:18.897
2019-06-03 10:33:17.516,2019-06-02 06:12:02.230
2019-06-03 10:33:22.552,2019-06-02 14:25:27.143
2019-06-03 10:33:32.634,2019-06-02 14:25:27.154
2019-06-03 10:33:37.644,2019-06-02 14:45:22.193
2019-06-03 10:33:42.689,2019-06-02 14:45:22.197
2019-06-03 10:33:47.733,2019-06-02 16:12:01.624
2019-06-03 10:33:52.789,2019-06-02 18:17:41.720
2019-06-03 10:33:57.839,2019-06-03 06:12:38.875
2019-06-03 10:34:02.883,2019-06-03 08:52:11.002
2019-06-03 10:34:07.893,2019-06-03 10:52:11.512
